Time,Open,High,Low,Latest,Change,%Change,Volume,Open Int
10/8/2018,1202.61,1203.8,1184.03,1187.81,-14.89,-1.24%,331637,470534
10/9/2018,1188.12,1191.59,1184.5,1189.62,1.81,0.15%,251926,465253
10/10/2018,1189.57,1194.45,1185.5,1194.34,4.72,0.40%,262811,458607
10/11/2018,1194.31,1225.38,1191.21,1224.77,30.43,2.55%,559277,483084
10/12/2018,1224.39,1224.39,1215.8,1217.74,-7.03,-0.57%,330241,476107
10/15/2018,1217.69,1232.71,1217.36,1226.99,9.25,0.76%,298885,481088
10/16/2018,1226.86,1231.85,1223.65,1224.55,-2.44,-0.20%,246970,474418
10/17/2018,1224.74,1229,1220.61,1222.06,-2.49,-0.20%,240276,469297
10/18/2018,1222.1,1229.67,1218.57,1225.79,3.73,0.31%,249585,472903
10/19/2018,1225.62,1230.2,1223.21,1226.12,0.33,0.03%,195373,475077
10/22/2018,1227.29,1229.13,1220.3,1221.84,-4.28,-0.35%,201367,472832
10/23/2018,1222.11,1239.02,1221.49,1230.07,8.23,0.67%,295336,477832
10/24/2018,1230.34,1233.59,1225.68,1233.13,3.06,0.25%,216182,475618
10/25/2018,1233.36,1238.72,1227.96,1229.38,-3.75,-0.30%,276127,485222
10/26/2018,1232.19,1241.88,1229.96,1230.9,1.52,0.12%,326122,488496
10/29/2018,1235.4,1235.4,1224.91,1229.28,-1.62,-0.13%,241201,481636
10/30/2018,1229.36,1230.28,1219.85,1222.98,-6.3,-0.51%,232751,474941
10/31/2018,1222.94,1223.09,1212.26,1214.4,-8.58,-0.70%,276577,491511
11/1/2018,1214.65,1236.89,1214.61,1232.91,18.51,1.52%,346447,491131
11/2/2018,1233.38,1236,1230.11,1232.74,-0.17,-0.01%,270938,490218
11/5/2018,1231.91,1234.63,1226.94,1231.33,-1.41,-0.11%,174806,488658
11/6/2018,1231.37,1235.6,1223.54,1226.85,-4.48,-0.36%,215941,494911
11/7/2018,1227.05,1235.3,1224.22,1226.27,-0.58,-0.05%,288668,496361
11/8/2018,1226.61,1226.8,1220.23,1223.32,-2.95,-0.24%,281764,499905
11/9/2018,1223.45,1223.45,1206.86,1209.37,-13.95,-1.14%,378946,508800
11/12/2018,1209.33,1211.17,1200.14,1200.26,-9.11,-0.75%,241873,521384
11/13/2018,1200.43,1204.77,1196.39,1201.97,1.71,0.14%,303230,539520
11/14/2018,1202.07,1215.29,1197.6,1210.78,8.81,0.73%,305266,535927
11/15/2018,1210.78,1215.56,1208.17,1212.78,2,0.17%,283648,532702
11/16/2018,1213.22,1224.82,1213.03,1221.16,8.38,0.69%,280844,528149
11/19/2018,1221.34,1225.09,1218.02,1224.83,3.67,0.30%,242827,523490
11/20/2018,1223.94,1228.18,1220.15,1221.48,-3.35,-0.27%,307259,525940
11/21/2018,1221.76,1229.4,1219.65,1225.67,4.19,0.34%,286488,521259
11/22/2018,1225.82,1228.76,1224.77,1226.18,0.51,0.04%,0,0
11/23/2018,1226.6,1228.32,1220.38,1223.14,-3.04,-0.25%,307495,508842
11/26/2018,1223.69,1227.63,1221.51,1222.15,-0.99,-0.08%,420848,462033
11/27/2018,1231.4,1231.4,1211.77,1214.77,-7.38,-0.60%,453236,442801
11/28/2018,1214.79,1224.35,1211.24,1220.87,6.1,0.50%,474564,418861
11/29/2018,1220.61,1227.65,1220.27,1224.16,3.29,0.27%,307917,390899
11/30/2018,1224.22,1225.31,1216.82,1221.71,-2.45,-0.20%,178233,388910
12/3/2018,1221.41,1234.33,1221.3,1230.59,8.88,0.73%,253846,395798
12/4/2018,1230.56,1241.33,1230.45,1238.4,7.81,0.63%,229098,399919
12/5/2018,1238.47,1239,1233.44,1237.05,-1.35,-0.11%,114446,396014
12/6/2018,1237.12,1243.58,1234.69,1237.78,0.73,0.06%,259273,396818
12/7/2018,1237.89,1249.66,1237.01,1248.46,10.68,0.86%,240931,407685
12/10/2018,1246.01,1250.05,1241.71,1244.13,-4.33,-0.35%,214583,403733
12/11/2018,1244.3,1249.24,1240.89,1242.61,-1.52,-0.12%,198553,402250
12/12/2018,1243,1246.67,1242.01,1244.39,1.78,0.14%,167531,404735
12/13/2018,1245.48,1246.47,1240.75,1241.78,-2.61,-0.21%,166706,400737
12/14/2018,1241.86,1242.75,1232.98,1238.15,-3.63,-0.29%,201350,397688
12/17/2018,1238.22,1247.64,1235.69,1245.51,7.36,0.59%,175708,408234
12/18/2018,1245.73,1249.87,1244.91,1249.3,3.79,0.30%,188508,412485
12/19/2018,1249.52,1257.47,1241.62,1242.76,-6.54,-0.52%,284131,417674
12/20/2018,1242.6,1265.92,1242.6,1260.27,17.51,1.41%,334395,436773
12/21/2018,1259.6,1262.36,1254,1255.34,-4.93,-0.39%,221084,432997
12/24/2018,1256.69,1269.66,1256.69,1268.96,13.62,1.08%,145164,442727
12/26/2018,1276.09,1278.49,1264.77,1269.2,0.24,0.02%,215371,438725
12/27/2018,1274.24,1278.53,1271.51,1277.93,8.73,0.69%,222137,444158
12/28/2018,1275.58,1281.42,1274.14,1280.52,2.59,0.20%,171148,448092
12/31/2018,1279.61,1283.79,1277.26,1282.36,1.84,0.14%,128044,451360
1/2/2019,1282.62,1288.32,1278.63,1284.1,1.74,0.14%,254553,452576
1/3/2019,1284.01,1294.19,1284.01,1293.97,9.87,0.77%,269374,457208
1/4/2019,1294.17,1297.9,1277.14,1284.6,-9.37,-0.72%,334098,456364
1/7/2019,1284.01,1294.51,1282.49,1288.79,4.19,0.33%,222209,464243
1/8/2019,1289.04,1289.68,1279.56,1285.15,-3.64,-0.28%,273935,455232
1/9/2019,1285.31,1293.5,1280.1,1292.84,7.69,0.60%,288369,464943
1/10/2019,1292.92,1296.77,1285.94,1285.99,-6.85,-0.53%,294642,477845
1/11/2019,1286.01,1294.83,1286.01,1287.3,1.31,0.10%,256053,479784
1/14/2019,1287.29,1295.44,1287.29,1291.16,3.86,0.30%,276742,494828
1/15/2019,1291.48,1294.38,1287.05,1289.15,-2.01,-0.16%,279225,501605
1/16/2019,1289.3,1294.61,1287.93,1293.41,4.26,0.33%,210866,501213
1/17/2019,1293.49,1294.95,1289.22,1291.7,-1.71,-0.13%,218373,510097
1/18/2019,1291.92,1292.19,1280.42,1281.32,-10.38,-0.80%,263042,508398
1/21/2019,1281.42,1283.31,1276.84,1279.82,-1.5,-0.12%,0,0
1/22/2019,1279.85,1285.14,1277.24,1284.87,5.05,0.39%,407627,513509
1/23/2019,1285.02,1286.22,1278.81,1282.58,-2.29,-0.18%,292931,524802
1/24/2019,1282.77,1284.45,1277.39,1280.83,-1.75,-0.14%,306232,523228
1/25/2019,1281.05,1304.25,1279.8,1303.93,23.1,1.80%,404753,537605
1/28/2019,1301.41,1304.04,1297.74,1303.1,-0.83,-0.06%,386746,530368
1/29/2019,1303.25,1311.81,1302.54,1311.4,8.3,0.64%,424707,483390
1/30/2019,1311.5,1322.49,1309.28,1319.46,8.06,0.61%,343345,471461
1/31/2019,1319.73,1325.73,1317.54,1320.87,1.41,0.11%,237989,477244
2/1/2019,1319.6,1322.84,1316.14,1317.65,-3.22,-0.24%,207791,476289
2/4/2019,1317.53,1318.27,1308.86,1311.45,-6.2,-0.47%,166417,474513
2/5/2019,1312.04,1316.66,1310.62,1316.32,4.87,0.37%,137557,479736
2/6/2019,1315.14,1315.53,1305.69,1306.28,-10.04,-0.76%,142100,481593
2/7/2019,1306.52,1311.51,1302.62,1309.98,3.7,0.28%,180470,476635
2/8/2019,1310.06,1315.34,1307,1313.97,3.99,0.30%,146635,479337
2/11/2019,1314.89,1314.89,1303.72,1307.91,-6.06,-0.46%,161507,476170
2/12/2019,1308.12,1314.37,1306.46,1310.69,2.78,0.21%,155942,476083
2/13/2019,1310.76,1317.39,1305.07,1305.48,-5.21,-0.40%,225659,479897
2/14/2019,1306.29,1313.94,1303.16,1311.91,6.43,0.49%,237779,479544
2/15/2019,1312.3,1321.82,1310.29,1321.25,9.34,0.71%,206402,482223
2/18/2019,1321.14,1330.04,1320.5,1326.24,4.99,0.38%,0,0
2/19/2019,1326.21,1341.28,1322.63,1341.09,14.85,1.12%,362414,504639
2/20/2019,1341.19,1346.45,1335.61,1338.25,-2.84,-0.21%,257207,510553
2/21/2019,1338.35,1340.82,1322.51,1323.19,-15.06,-1.13%,297206,504332
2/22/2019,1323.41,1332.6,1321.95,1327.73,4.54,0.34%,254474,504920
2/25/2019,1334.55,1334.55,1325.66,1327.24,-0.49,-0.04%,190054,497573
2/26/2019,1327.36,1329.83,1323.58,1328.78,1.54,0.12%,197055,501116
2/27/2019,1328.94,1329.57,1317.36,1319.62,-9.16,-0.69%,220874,497189
2/28/2019,1319.74,1326.7,1312.63,1313.06,-6.56,-0.50%,262818,489879
3/1/2019,1313.27,1314.78,1290.3,1293.34,-19.72,-1.50%,380932,475158
3/4/2019,1294.69,1296.77,1283.13,1286.48,-6.86,-0.53%,288351,468335
3/5/2019,1286.66,1289.15,1282.02,1287.47,0.99,0.08%,239219,471311
3/6/2019,1287.65,1290.49,1283.9,1286.14,-1.33,-0.10%,211038,478136
3/7/2019,1286.21,1288.25,1282.12,1284.9,-1.24,-0.10%,325310,499967
3/8/2019,1285.54,1300.26,1285.21,1298.17,13.27,1.03%,327867,513795
3/11/2019,1298.3,1298.77,1290.58,1293.23,-4.94,-0.38%,239965,518975
3/12/2019,1293.44,1301.79,1292.04,1301.11,7.88,0.61%,249532,530030
3/13/2019,1301.47,1310.99,1300.5,1309.28,8.17,0.63%,256364,533400
3/14/2019,1308.98,1310.06,1293.43,1296.12,-13.16,-1.01%,287629,541737
3/15/2019,1296.06,1305.85,1294.03,1302,5.88,0.45%,282362,528866
3/18/2019,1303.7,1306.11,1298.34,1303.12,1.12,0.09%,205643,517342
3/19/2019,1303.54,1310.28,1302.64,1306.37,3.25,0.25%,247895,514163
3/20/2019,1302.7,1315.44,1299.65,1312.29,5.92,0.45%,434273,516116
3/21/2019,1312.46,1319.8,1303.98,1308.54,-3.75,-0.29%,402700,516180
3/22/2019,1309.3,1314.16,1306.86,1313.14,4.6,0.35%,362233,518742
3/25/2019,1315,1323.61,1311.04,1321.8,8.66,0.66%,347182,524865
3/26/2019,1321.79,1322.78,1312.77,1315.23,-6.57,-0.50%,400364,509575
3/27/2019,1315.59,1318.61,1308.26,1309.54,-5.69,-0.43%,416376,504744
3/28/2019,1309.55,1311.84,1288.72,1289.94,-19.6,-1.50%,528626,456179
3/29/2019,1290.27,1299.25,1287.19,1291.99,2.05,0.16%,277665,445714
4/1/2019,1293.09,1296.54,1286.75,1287.22,-4.77,-0.37%,243531,442811
4/2/2019,1287.58,1292.32,1285.45,1292.32,5.1,0.40%,206160,440170
4/3/2019,1292.4,1293.93,1288.52,1289.73,-2.59,-0.20%,198563,440260
4/4/2019,1289.83,1293.78,1281.12,1292.08,2.35,0.18%,277574,436656
4/5/2019,1293.9,1293.9,1284.85,1291.43,-0.65,-0.05%,238379,435913
4/8/2019,1292.79,1303.15,1290.09,1296.86,5.43,0.42%,214457,439655
4/9/2019,1297.01,1305.71,1296.6,1303.82,6.96,0.54%,209072,447539
4/10/2019,1303.96,1310.17,1301.24,1307.79,3.97,0.30%,228818,454943
4/11/2019,1307.92,1308.87,1289.99,1292.18,-15.61,-1.19%,333510,447425
4/12/2019,1290.94,1295.22,1290.3,1290.3,-1.88,-0.15%,200444,444280
4/15/2019,1292.29,1292.29,1282.67,1287.56,-2.74,-0.21%,244053,439508
4/16/2019,1272.7,1288.43,1272.7,1276.91,-10.65,-0.83%,340130,440581
4/17/2019,1276.77,1279.2,1273.16,1273.81,-3.1,-0.24%,231223,438429
4/18/2019,1272.32,1277.26,1271.27,1275.34,1.53,0.12%,234832,436092
4/22/2019,1276.89,1279.43,1273.86,1274.69,-0.65,-0.05%,138095,438529
4/23/2019,1274.85,1276.09,1266.61,1272.18,-2.51,-0.20%,305667,440048
4/24/2019,1272,1277.66,1268.75,1275.4,3.22,0.25%,254154,441859
4/25/2019,1275.61,1281.82,1273.33,1277.27,1.87,0.15%,243615,435049
4/26/2019,1276.9,1288.37,1276.9,1285.81,8.54,0.67%,288630,429350
4/29/2019,1287.29,1287.29,1278.1,1279.56,-6.25,-0.49%,216912,427589
4/30/2019,1287.6,1287.6,1279.86,1283.58,4.02,0.31%,248527,430011
5/1/2019,1283.21,1286.51,1275.42,1276.45,-7.13,-0.56%,288327,433874
5/2/2019,1276.64,1277.72,1266.76,1270.52,-5.93,-0.46%,314890,442992
5/3/2019,1270.64,1281.99,1269.33,1278.8,8.28,0.65%,291575,440217
5/6/2019,1279.19,1285.14,1277.33,1280.28,1.48,0.12%,257497,442488
5/7/2019,1280.38,1285.3,1278.33,1284.27,3.99,0.31%,281728,450039
5/8/2019,1288.4,1290.9,1279.68,1280.54,-3.73,-0.29%,334881,462825
5/9/2019,1280.82,1287.44,1279.56,1283.45,2.91,0.23%,351383,474094
5/10/2019,1284.32,1289.2,1283.26,1285.84,2.39,0.19%,271477,488720
5/13/2019,1285.84,1301.22,1282.19,1301,15.16,1.18%,433363,520485
5/14/2019,1299.8,1311.4,1294,1297.7,-3.3,-0.25%,245770,517995
5/15/2019,1297.12,1300.85,1293,1297.4,-0.3,-0.02%,272402,524355
5/16/2019,1296.6,1298.63,1284.45,1285.8,-11.6,-0.89%,318599,521243
5/17/2019,1286.71,1288.77,1275.32,1277.64,-8.16,-0.63%,291754,517232
5/20/2019,1278.29,1278.91,1274.01,1278.66,1.02,0.08%,261292,508422
5/21/2019,1277.68,1297.4,1269.8,1274.72,-3.94,-0.31%,259610,508643
5/22/2019,1275.2,1277.27,1269.5,1272.14,-2.58,-0.20%,256513,514515
5/23/2019,1272.17,1287.02,1272.17,1282.26,10.12,0.80%,414390,519715
5/24/2019,1283.43,1285.15,1280.91,1284.77,2.51,0.20%,302590,517279
5/27/2019,1285.61,1287.31,1283.93,1285.3,0.53,0.04%,0,0
5/28/2019,1284.8,1292.4,1276.38,1279.38,-5.92,-0.46%,586834,505126
5/29/2019,1279.58,1292.4,1278.84,1278.84,-0.54,-0.04%,404820,454126
5/30/2019,1279.85,1292.4,1275.26,1288.41,9.57,0.75%,344725,443231
5/31/2019,1288.6,1306.84,1287.94,1305.44,17.03,1.32%,358291,465077
6/3/2019,1308.39,1327.63,1306.3,1324.66,19.22,1.47%,376346,476704
6/4/2019,1324.69,1329.03,1320.36,1325.45,0.79,0.06%,329204,481495
6/5/2019,1324.8,1343.68,1324.5,1330.26,4.81,0.36%,427600,489676
6/6/2019,1330.31,1339.71,1327.48,1335.46,5.2,0.39%,270127,492947
6/7/2019,1335.17,1347.89,1330.48,1340.4,4.94,0.37%,343660,501322
6/10/2019,1340.79,1340.79,1325.4,1327.87,-12.53,-0.93%,241887,499227
6/11/2019,1328.15,1329.85,1320.1,1326.83,-1.04,-0.08%,227488,496663
6/12/2019,1327.19,1338.25,1326.39,1333.5,6.67,0.50%,248934,502540
6/13/2019,1333.32,1343.03,1332.6,1342.26,8.76,0.66%,215074,511471
6/14/2019,1341.9,1357.92,1333.4,1341.76,-0.5,-0.04%,375815,522378
6/17/2019,1343.89,1343.89,1333.11,1339.66,-2.1,-0.16%,246295,523341
6/18/2019,1339.76,1354.09,1333.4,1346.57,6.91,0.52%,386318,525636
6/19/2019,1346.21,1362.15,1341.63,1360,13.43,1.00%,343305,538951
6/20/2019,1359.9,1393.29,1333.4,1388.16,28.16,2.07%,566691,571676
6/21/2019,1388.28,1411.23,1383.02,1399.1,10.94,0.79%,536348,572893
6/24/2019,1401.69,1420.98,1399.1,1419.52,20.42,1.46%,389931,583907
6/25/2019,1419.2,1438.43,1412.42,1423.09,3.57,0.25%,667541,577605
6/26/2019,1422.9,1423.79,1403.17,1408.63,-14.46,-1.02%,439614,574341
6/27/2019,1408.96,1411,1400.63,1409.22,0.59,0.04%,354368,579514
6/28/2019,1409.29,1422.89,1406.6,1409.34,0.12,0.01%,321953,580855
7/1/2019,1411.29,1414.4,1382.1,1384.49,-24.85,-1.76%,415578,591164
7/2/2019,1382.7,1420.72,1382.7,1418.09,33.6,2.43%,423376,605949
7/3/2019,1417.91,1435.82,1412.88,1418.67,0.58,0.04%,446736,604687
7/4/2019,1418.4,1423,1410.66,1414.88,-3.79,-0.27%,0,0
7/5/2019,1414.18,1423.94,1387.59,1398.8,-16.08,-1.14%,614056,599455
7/8/2019,1401.09,1407.6,1392,1395.43,-3.37,-0.24%,376848,598043
7/9/2019,1395.9,1399.73,1386.42,1397.62,2.19,0.16%,331849,598977
7/10/2019,1397.5,1418.86,1390.3,1418.86,21.24,1.52%,506566,603261
7/11/2019,1418.78,1426.82,1378.6,1403.8,-15.06,-1.06%,458032,595495
7/12/2019,1404.2,1416.73,1403.4,1415.52,11.72,0.83%,324238,602567
7/15/2019,1416.89,1429,1408.07,1414.01,-1.51,-0.11%,262797,607372
7/16/2019,1414.39,1418.09,1401.6,1406.05,-7.96,-0.56%,363327,601900
7/17/2019,1405.98,1426.62,1400.34,1426.37,20.32,1.45%,393204,621121
7/18/2019,1426.53,1447.12,1416.18,1445.67,19.3,1.35%,535478,642851
7/19/2019,1445.7,1450.65,1421.76,1425.02,-20.65,-1.43%,594240,633013
7/22/2019,1425.96,1428.7,1422.59,1424.56,-0.46,-0.03%,294967,632506
7/23/2019,1424.6,1427.79,1414.71,1417.45,-7.11,-0.50%,462419,616859
7/24/2019,1417.5,1427.63,1416.42,1425.08,7.63,0.54%,396747,614287
7/25/2019,1425.15,1432.29,1411.66,1414.1,-10.98,-0.77%,632968,593878
7/26/2019,1414.13,1423.57,1414.04,1418.17,4.07,0.29%,441249,599288
7/29/2019,1418.25,1427.59,1417.71,1426.5,8.33,0.59%,417117,572201
7/30/2019,1426.6,1431.86,1422.46,1430.56,4.06,0.28%,354489,563298
7/31/2019,1430.59,1432.18,1411.79,1412.08,-18.48,-1.29%,444063,564084
8/1/2019,1412.15,1444.58,1401.3,1444.54,32.46,2.30%,619394,572320
8/2/2019,1444.71,1447.04,1430.52,1440.37,-4.17,-0.29%,516054,586247
8/5/2019,1440.37,1469.19,1437.15,1463.65,23.28,1.62%,561777,599832
8/6/2019,1463.64,1474.36,1457.56,1474.04,10.39,0.71%,403263,600317
8/7/2019,1474.07,1508.53,1472.36,1500.99,26.95,1.83%,704582,599966
8/8/2019,1501.01,1508.53,1491.87,1500.86,-0.13,-0.01%,424807,602423
8/9/2019,1500.79,1507.41,1495.04,1497.01,-3.85,-0.26%,355878,598150
8/12/2019,1510.06,1513.54,1488.46,1511.33,14.32,0.96%,372463,604394
8/13/2019,1511.33,1533.34,1493.99,1501.19,-10.14,-0.67%,655607,593962
8/14/2019,1499.33,1522.65,1495.13,1516.24,15.05,1.00%,508637,598906
8/15/2019,1516.2,1525.25,1510.55,1523.29,7.05,0.46%,453875,605885
8/16/2019,1523.22,1526.72,1505.94,1512.49,-10.8,-0.71%,340600,599357
8/19/2019,1512.41,1512.41,1493.83,1495.68,-16.81,-1.11%,316713,593610
8/20/2019,1495.64,1507.64,1494.34,1507.29,11.61,0.78%,258267,594807
8/21/2019,1507.24,1507.24,1496.86,1502.36,-4.93,-0.33%,261228,595486
8/22/2019,1502.35,1503.53,1493,1497.98,-4.38,-0.29%,300830,598402
8/23/2019,1497.95,1528.68,1481.91,1526.47,28.49,1.90%,500619,626134
8/26/2019,1527.4,1552.65,1525.76,1527.26,0.79,0.05%,436897,628862
8/27/2019,1526.88,1543.58,1526.56,1542.5,15.24,1.00%,373007,636183
8/28/2019,1542.51,1546,1532.95,1540.33,-2.17,-0.14%,381526,629695
8/29/2019,1539.94,1549.46,1520.71,1526.82,-13.51,-0.88%,480606,618946
8/30/2019,1525.39,1532.04,1517.98,1520.46,-6.36,-0.42%,355554,609472
9/2/2019,1521.17,1532.06,1520.57,1528.82,8.36,0.55%,0,0
9/3/2019,1528.78,1548.85,1521.96,1547.73,18.91,1.24%,576498,634358
9/4/2019,1547.69,1556.11,1534.29,1552.44,4.71,0.30%,435929,643563
9/5/2019,1552.33,1552.61,1512.89,1518.89,-33.55,-2.16%,632037,618240
9/6/2019,1518.88,1526.53,1503.28,1505.95,-12.94,-0.85%,575617,617054
9/9/2019,1505.99,1514,1498.39,1498.75,-7.2,-0.48%,335849,617795
9/10/2019,1498.82,1499.72,1484.99,1485.44,-13.31,-0.89%,412367,614753
9/11/2019,1485.48,1497.87,1485.36,1496.43,10.99,0.74%,327380,620212
9/12/2019,1496.52,1521.27,1489.52,1498.82,2.39,0.16%,504551,623637
9/13/2019,1498.79,1508.23,1486.03,1488.27,-10.55,-0.70%,377773,621630
9/16/2019,1489.44,1511.39,1489.44,1498.11,9.84,0.66%,367604,625007
9/17/2019,1498.12,1506.67,1493.72,1501.2,3.09,0.21%,358130,630990
9/18/2019,1501.16,1510.54,1487.3,1493.59,-7.61,-0.51%,384113,628464
9/19/2019,1493.65,1503.17,1489.27,1498.55,4.96,0.33%,302176,632101
9/20/2019,1498.64,1516.56,1497.97,1516.44,17.89,1.19%,294801,634985
9/23/2019,1516.05,1525.81,1511.85,1522.05,5.61,0.37%,383709,647392
9/24/2019,1522.02,1534.62,1516.74,1531.36,9.31,0.61%,443769,658944
9/25/2019,1531.41,1534.38,1502.08,1503.37,-27.99,-1.83%,516122,633947
9/26/2019,1503.43,1511.33,1502.58,1504.29,0.92,0.06%,412012,631691
9/27/2019,1504.32,1507,1487.86,1496.81,-7.48,-0.50%,479329,629466
9/30/2019,1496.66,1499.48,1465.83,1472.74,-24.07,-1.61%,463099,610343
10/1/2019,1472.62,1485.43,1456.64,1479.23,6.49,0.44%,469550,604885
10/2/2019,1479.17,1504.08,1474.64,1499.84,20.61,1.39%,411971,615257
10/3/2019,1499.72,1516.51,1496.73,1504.82,4.98,0.33%,422050,619747
10/4/2019,1504.86,1509.86,1498,1504.42,-0.4,-0.03%,363161,619984
10/7/2019,1504.48,1508.97,1490.54,1493.23,-11.19,-0.74%,271393,614549
10/8/2019,1493.27,1507.67,1488.49,1505.3,12.07,0.81%,386854,616957
10/9/2019,1505.23,1510.46,1500.46,1505.23,-0.07,0.00%,299916,619977
10/10/2019,1505.17,1515.58,1492.33,1493.29,-11.94,-0.79%,430781,614755
10/11/2019,1493.38,1502.76,1474.78,1488.34,-4.95,-0.33%,512274,605365
10/14/2019,1488.26,1495.54,1483.3,1492.85,4.51,0.30%,238924,606080
10/15/2019,1492.86,1497.31,1479.03,1481.01,-11.84,-0.79%,323356,607387
10/16/2019,1480.99,1490.56,1478.19,1489.27,8.26,0.56%,391894,610889
10/17/2019,1488.57,1496.27,1484.81,1491.84,2.57,0.17%,317820,620519
10/18/2019,1491.79,1493.74,1485.43,1490.02,-1.82,-0.12%,247326,621092
10/21/2019,1490.15,1494.57,1482.16,1484.05,-5.97,-0.40%,304067,625390
10/22/2019,1484.15,1488.54,1481.55,1487.62,3.57,0.24%,217587,625528
10/23/2019,1487.61,1495.07,1487.58,1491.77,4.15,0.28%,251307,637457
10/24/2019,1491.82,1503.64,1488.3,1502.92,11.15,0.75%,315736,652554
10/25/2019,1502.93,1516.65,1501.17,1504.16,1.24,0.08%,381174,659371
10/28/2019,1504.49,1507.79,1490.4,1492.45,-11.71,-0.78%,328553,650352
10/29/2019,1492.44,1494.3,1484.47,1487.75,-4.7,-0.31%,321304,643441
10/30/2019,1487.62,1495.78,1482.52,1495.52,7.77,0.52%,391489,647538
10/31/2019,1495.52,1513.54,1493.97,1512.4,16.88,1.13%,417662,681205
11/1/2019,1512.49,1514.24,1504.41,1513.8,1.4,0.09%,409760,681159
11/4/2019,1514.29,1514.29,1505.01,1509.43,-4.37,-0.29%,294879,688722
11/5/2019,1509.36,1509.47,1480.59,1483.4,-26.03,-1.72%,739352,690181
11/6/2019,1483.42,1492.77,1483.05,1490.28,6.88,0.46%,348543,693184
11/7/2019,1490.23,1491.81,1462.96,1468.32,-21.96,-1.47%,827696,708244
11/8/2019,1468.3,1472.34,1456.71,1458.71,-9.61,-0.65%,523247,702861
11/11/2019,1458.9,1465.97,1448.88,1455.72,-2.99,-0.20%,365074,704741
11/12/2019,1455.69,1459.65,1446.68,1456.34,0.62,0.04%,531012,708463
11/13/2019,1456.31,1466.29,1456.06,1463.13,6.79,0.47%,403268,716593
11/14/2019,1463.13,1473.35,1461.42,1470.89,7.76,0.53%,370369,714805
11/15/2019,1470.99,1471.15,1462.78,1467.46,-3.43,-0.23%,290133,710717
11/18/2019,1467.6,1473.32,1456.52,1470.91,3.45,0.24%,376432,717956
11/19/2019,1470.99,1474.85,1465.18,1472.33,1.42,0.10%,351154,719211
11/20/2019,1472.32,1478.33,1466.26,1471.04,-1.29,-0.09%,441166,717855
11/21/2019,1471.06,1475.24,1462.9,1464.26,-6.78,-0.46%,474297,702645
11/22/2019,1464.22,1472.25,1461.73,1461.96,-2.3,-0.16%,425668,692465
11/25/2019,1462.53,1462.53,1454.38,1454.76,-7.2,-0.49%,436742,661972
11/26/2019,1454.77,1462.5,1452.18,1461.15,6.39,0.44%,684668,669266
11/27/2019,1461.13,1461.62,1452.8,1454.1,-7.05,-0.48%,345221,669388
11/28/2019,1454.19,1457.68,1454.19,1456.46,2.36,0.16%,0,0
11/29/2019,1456.44,1465.78,1453.32,1463.01,6.55,0.45%,288735,674822
12/2/2019,1463.66,1464.64,1454.2,1462.29,-0.72,-0.05%,342422,672182
12/3/2019,1462.31,1480.64,1459.87,1477.09,14.8,1.01%,425925,701016
12/4/2019,1477.14,1483.37,1471.95,1474.1,-2.99,-0.20%,341195,699078
12/5/2019,1474.13,1479.95,1473.41,1475.64,1.54,0.10%,250302,700602
12/6/2019,1475.68,1476.52,1458.96,1459.66,-15.98,-1.08%,342389,693117
12/9/2019,1459.65,1464.88,1458.92,1461.46,1.8,0.12%,195198,690989
12/10/2019,1461.38,1468.52,1460.05,1464.19,2.73,0.19%,245832,690003
12/11/2019,1464.19,1477.6,1462.91,1474.61,10.42,0.71%,283584,700866
12/12/2019,1474.56,1485.71,1465.34,1469.5,-5.11,-0.35%,423528,702900
12/13/2019,1469.45,1477.62,1463.23,1475.43,5.93,0.40%,371118,711754
12/16/2019,1475.8,1479.15,1473.16,1475.97,0.54,0.04%,174610,711378
12/17/2019,1475.83,1479.91,1474.52,1475.93,-0.04,0.00%,189380,716987
12/18/2019,1475.99,1479.02,1470.9,1475.36,-0.57,-0.04%,210819,717534
12/19/2019,1475.33,1480.95,1473.4,1478.68,3.32,0.23%,212390,728368
12/20/2019,1478.7,1480.35,1476,1477.8,-0.88,-0.06%,143679,726533
12/23/2019,1478.53,1485.75,1477.52,1485.36,7.56,0.51%,170694,734030
12/24/2019,1485.33,1499.95,1484.57,1498.47,13.11,0.88%,192439,748737
12/26/2019,1501.42,1512.05,1497.77,1510.82,12.35,0.82%,227745,755571
12/27/2019,1510.83,1514.49,1507.49,1510.84,0.02,0.00%,218844,765594
12/30/2019,1510.8,1515.74,1510.74,1514.87,4.03,0.27%,189473,772096
12/31/2019,1514.79,1524.48,1514.4,1516.97,2.1,0.14%,242536,786166
1/2/2020,1517,1530.46,1517,1528.77,11.8,0.78%,294548,786749
1/3/2020,1528.8,1551.7,1527.95,1551.7,22.93,1.50%,471524,797110
1/6/2020,1551.94,1579.02,1551.89,1565.61,13.91,0.90%,621051,791081
1/7/2020,1565.58,1575.81,1556.14,1573.48,7.87,0.50%,501987,785857
1/8/2020,1573.51,1609.12,1552.84,1556.03,-17.45,-1.11%,886139,785123
1/9/2020,1556.02,1560.83,1543.08,1552.14,-3.89,-0.25%,418507,785015
1/10/2020,1552.15,1562.35,1545.88,1561.94,9.8,0.63%,404852,787632
1/13/2020,1561.94,1561.94,1547.27,1547.8,-14.14,-0.91%,404860,795805
1/14/2020,1547.79,1548.66,1536.52,1546.17,-1.63,-0.11%,395207,796883
