Time,Open,High,Low,Latest,Change,%Change,Volume,Open Int
8/13/2018,7420.18,7468.82,7398.53,7401.17,-7.13,-0.10%,378415,237510
8/14/2018,7430.45,7455.42,7390,7447.17,46,0.62%,305901,237572
8/15/2018,7385.67,7409.48,7308.52,7354.66,-92.51,-1.24%,522803,236272
8/16/2018,7409.61,7422.83,7361.88,7374.29,19.63,0.27%,349806,239289
8/17/2018,7352.63,7394.94,7312.65,7377.54,3.25,0.04%,367799,239959
8/20/2018,7393.58,7395.75,7343.47,7371.42,-6.12,-0.08%,286841,237475
8/21/2018,7393.46,7441.42,7388.37,7397.23,25.81,0.35%,321243,239836
8/22/2018,7379.84,7434.48,7374.69,7424.6,27.37,0.37%,310136,244496
8/23/2018,7420.31,7465.87,7405.4,7413.84,-10.76,-0.14%,356844,242953
8/24/2018,7443.71,7489.54,7442.99,7485.4,71.56,0.97%,279290,247578
8/27/2018,7527.37,7560.76,7512.02,7559.13,73.73,0.98%,281370,248481
8/28/2018,7580.85,7588.72,7556.71,7570.25,11.12,0.15%,274675,246273
8/29/2018,7585.13,7661.95,7583.52,7660.18,89.93,1.19%,313219,255701
8/30/2018,7645.11,7691.1,7619.73,7642.67,-17.51,-0.23%,392026,259051
8/31/2018,7634.44,7676.46,7628.54,7654.55,11.88,0.16%,348117,267241
9/4/2018,7629.34,7643.45,7581.35,7622.32,-32.23,-0.42%,473210,266283
9/5/2018,7600.95,7607.18,7498.38,7523.26,-99.06,-1.30%,526187,262208
9/6/2018,7527.22,7532.3,7405.32,7453.17,-70.09,-0.93%,655855,259874
9/7/2018,7402.19,7489.4,7400.99,7430.26,-22.91,-0.31%,610440,264726
9/10/2018,7466.76,7473.75,7410.74,7447.68,17.42,0.23%,422381,266018
9/11/2018,7415.09,7519.45,7401.72,7507.87,60.19,0.81%,476732,263631
9/12/2018,7493.38,7501.24,7422.91,7488.06,-19.81,-0.26%,611611,259951
9/13/2018,7535.23,7578.76,7531.66,7561.69,73.63,0.98%,536945,262907
9/14/2018,7575.38,7581.3,7515.04,7545.5,-16.19,-0.21%,572400,275350
9/17/2018,7522.59,7533.92,7427.79,7434.73,-110.77,-1.47%,649689,293585
9/18/2018,7440.86,7531.2,7436.53,7494.4,59.67,0.80%,645139,308395
9/19/2018,7498.24,7513.34,7441.56,7490.32,-4.08,-0.05%,503234,312430
9/20/2018,7534.02,7582.43,7523.87,7569.03,78.71,1.05%,478290,318234
9/21/2018,7587.39,7603.86,7522.12,7531.07,-37.96,-0.50%,372350,242541
9/24/2018,7477.45,7554.95,7447.23,7548.75,17.68,0.23%,391268,247949
9/25/2018,7552.02,7568.17,7525.19,7563.19,14.44,0.19%,318854,247101
9/26/2018,7563.96,7637.62,7553.26,7563.09,-0.1,0.00%,406683,245473
9/27/2018,7600.35,7657.8,7596.96,7629.57,66.48,0.88%,377953,250773
9/28/2018,7612.65,7649.3,7598.69,7627.65,-1.92,-0.03%,381807,245142
10/1/2018,7673,7700.56,7627.47,7645.45,17.8,0.23%,358554,244465
10/2/2018,7632.37,7685.36,7610.25,7628.28,-17.17,-0.22%,393524,247207
10/3/2018,7663.09,7676.9,7625.6,7637.43,9.15,0.12%,396284,243813
10/4/2018,7603.01,7608.24,7436.26,7490,-147.43,-1.93%,706607,245301
10/5/2018,7482.04,7510.45,7327.44,7399.01,-90.99,-1.21%,735935,248380
10/8/2018,7356.54,7415.54,7267.02,7352.82,-46.19,-0.62%,616915,248749
10/9/2018,7352.44,7430.36,7339.86,7371.62,18.8,0.26%,584463,247730
10/10/2018,7319.81,7329.24,7042.06,7044.5,-327.12,-4.44%,927598,268098
10/11/2018,7013.48,7118.57,6892.89,6964.03,-80.47,-1.14%,1150475,266900
10/12/2018,7150.21,7179.04,7019.89,7157.21,193.18,2.77%,775113,257495
10/15/2018,7129.31,7144.16,7047.47,7068.67,-88.54,-1.24%,642950,257315
10/16/2018,7141.67,7289.21,7133.29,7276.43,207.76,2.94%,615854,250718
10/17/2018,7310,7311.85,7205.76,7278.63,2.2,0.03%,664314,239916
10/18/2018,7250.92,7251.54,7081.89,7116.09,-162.54,-2.23%,707402,239930
10/19/2018,7169.45,7227.96,7080.74,7107.23,-8.86,-0.12%,662637,241865
10/22/2018,7146.03,7193.72,7088.9,7141.21,33.98,0.48%,651313,246112
10/23/2018,7002.69,7149.13,6933.56,7118.67,-22.54,-0.32%,828352,254359
10/24/2018,7101.85,7117.34,6777.47,6789.15,-329.52,-4.63%,898127,254488
10/25/2018,6891.27,7063.92,6866.75,7016.39,227.24,3.35%,795594,255746
10/26/2018,6804.69,6976.94,6743.78,6852.4,-163.99,-2.34%,1072461,252047
10/29/2018,6954.69,6973.19,6574.75,6713.9,-138.5,-2.02%,907094,252737
10/30/2018,6673.84,6816.27,6652.53,6810.12,96.22,1.43%,835327,248265
10/31/2018,6933.11,7030.51,6924.09,6967.1,156.98,2.31%,757098,240969
11/1/2018,6980.79,7071.84,6932.21,7069.17,102.07,1.47%,590485,235622
11/2/2018,7042.3,7085.27,6909.07,6965.29,-103.88,-1.47%,794735,246934
11/5/2018,6946.15,6952.93,6859.8,6937.09,-28.2,-0.40%,507233,242950
11/6/2018,6939.13,7024.78,6928,6988.85,51.76,0.75%,515392,243313
11/7/2018,7068.5,7205.96,7057.71,7203.13,214.28,3.07%,623152,244008
11/8/2018,7176.19,7192.32,7125.14,7158.59,-44.54,-0.62%,479060,243548
11/9/2018,7095.45,7104.39,6982.89,7039.15,-119.44,-1.67%,597526,251134
11/12/2018,6990.37,6998.8,6819.38,6829.1,-210.05,-2.98%,704130,252613
11/13/2018,6858.59,6951.44,6811.68,6830.91,1.81,0.03%,712542,248663
11/14/2018,6896.2,6916.09,6736.18,6769.87,-61.04,-0.89%,733398,255147
11/15/2018,6750.63,6908.83,6702.42,6890.45,120.58,1.78%,796482,247272
11/16/2018,6823.03,6898.13,6797.43,6867.02,-23.43,-0.34%,693296,244115
11/19/2018,6832.25,6841.44,6623.37,6642.92,-224.1,-3.26%,747145,251584
11/20/2018,6475.68,6614.01,6442.36,6526.96,-115.96,-1.75%,916223,256397
11/21/2018,6608.12,6639.37,6566.31,6575.66,48.7,0.75%,571303,249532
11/23/2018,6525.02,6591.56,6524.55,6527.35,-48.31,-0.73%,363466,250390
11/26/2018,6616.79,6679.91,6590.89,6678.34,150.99,2.31%,504656,243022
11/27/2018,6639.39,6715.41,6609.08,6701.04,22.7,0.34%,579596,240730
11/28/2018,6756.13,6914.79,6713.29,6913.33,212.29,3.17%,643798,243795
11/29/2018,6890.84,6938.02,6839.45,6892.4,-20.93,-0.30%,533433,236315
11/30/2018,6902.24,6951.13,6872.29,6949.01,56.61,0.82%,486962,236855
12/3/2018,7106.84,7107,7013.2,7062.13,113.12,1.63%,578899,242098
12/4/2018,7026.81,7045.68,6785.85,6795.21,-266.92,-3.78%,71230,241377
12/6/2018,6652.13,6840.5,6630.82,6838.85,43.64,0.64%,994218,251064
12/7/2018,6806.63,6849.38,6594.54,6613.27,-225.58,-3.30%,859848,253735
12/10/2018,6603.36,6710.39,6534.33,6682.74,69.47,1.05%,787751,253943
12/11/2018,6782.41,6788.47,6650.83,6704.24,21.5,0.32%,750338,253480
12/12/2018,6800.55,6867.66,6761.78,6763.96,59.72,0.89%,686966,249233
12/13/2018,6805.7,6833.78,6724.04,6767.97,4.01,0.06%,695653,250410
12/14/2018,6679.91,6710.41,6585.31,6594.96,-173.01,-2.56%,838547,260826
12/17/2018,6571,6621.63,6399.55,6448.39,-146.57,-2.22%,956091,273407
12/18/2018,6503.12,6551.04,6434.6,6491.52,43.13,0.67%,875556,272148
12/19/2018,6480.31,6575.39,6286.26,6342.97,-148.55,-2.29%,889020,269233
12/20/2018,6312.72,6380.97,6161.85,6243.19,-99.78,-1.57%,1107246,264342
12/21/2018,6293.05,6308.31,6013.98,6046.56,-196.63,-3.15%,864481,198122
12/24/2018,5994.08,6075.17,5895.12,5899.35,-147.21,-2.43%,452193,208265
12/26/2018,5969.08,6263.82,5921.86,6262.77,363.42,6.16%,645198,206187
12/27/2018,6168.6,6291.99,6043.45,6288.3,25.53,0.41%,742052,208937
12/28/2018,6326.62,6388.36,6233.69,6285.27,-3.03,-0.05%,645797,207911
12/31/2018,6354.84,6365.39,6273.94,6329.96,44.69,0.71%,386678,203989
1/2/2019,6198.68,6394.74,6198.68,6360.87,30.91,0.49%,660329,215298
1/3/2019,6274.76,6292.68,6139.4,6147.13,-213.74,-3.36%,715684,218268
1/4/2019,6250.05,6445.2,6234.59,6422.67,275.54,4.48%,697517,198320
1/7/2019,6434.55,6521.44,6412.98,6488.25,65.58,1.02%,517463,201280
1/8/2019,6555.91,6574.73,6457,6551.85,63.6,0.98%,539500,205311
1/9/2019,6576.54,6631.06,6549.44,6600.69,48.84,0.75%,497748,206985
1/10/2019,6551.05,6625.11,6517.54,6620.94,20.25,0.31%,496700,206035
1/11/2019,6579.89,6604.56,6562.04,6601.4,-19.54,-0.30%,364966,207852
1/14/2019,6536.37,6566.87,6512.64,6541.04,-60.36,-0.91%,365340,210477
1/15/2019,6571.15,6674.53,6567.32,6669.64,128.6,1.97%,492974,208903
1/16/2019,6677.38,6720.41,6665.05,6668.56,-1.08,-0.02%,444101,212579
1/17/2019,6646.19,6747.28,6637.1,6718.45,49.89,0.75%,472995,215708
1/18/2019,6771.52,6816.23,6727.94,6784.61,66.16,0.98%,500561,217102
1/22/2019,6736.65,6738.57,6603.56,6646.81,-137.8,-2.03%,652038,206783
1/23/2019,6689.08,6712.86,6584.5,6658.76,11.95,0.18%,515320,214740
1/24/2019,6680.34,6710.73,6656.52,6702.55,43.79,0.66%,449175,216570
1/25/2019,6755.67,6800.97,6733.32,6787.37,84.82,1.27%,447324,216804
1/28/2019,6691.84,6697.53,6644.31,6697.09,-90.28,-1.33%,490341,219877
1/29/2019,6695.71,6701.47,6613.42,6632.79,-64.3,-0.96%,442071,217732
1/30/2019,6708.56,6826.92,6688.33,6807.91,175.12,2.64%,526542,218203
1/31/2019,6840.93,6936.34,6837.92,6906.84,98.93,1.45%,557412,219524
2/1/2019,6872.73,6921.95,6857.31,6875.52,-31.32,-0.45%,461775,216288
2/4/2019,6876.56,6960.97,6872.6,6959.96,84.44,1.23%,354536,215233
2/5/2019,6969.37,7029.77,6967.94,7023.52,63.56,0.91%,370166,215458
2/6/2019,7023.89,7034.94,6969.83,6997.62,-25.9,-0.37%,376872,214230
2/7/2019,6934.33,6954.77,6854.35,6904.98,-92.64,-1.32%,595986,211999
2/8/2019,6843.33,6914.56,6836.7,6913.13,8.15,0.12%,464626,212554
2/11/2019,6941.26,6958.33,6893.8,6909.18,-3.95,-0.06%,384904,214077
2/12/2019,6960.55,7021.76,6948.33,7014.67,105.49,1.53%,364937,215006
2/13/2019,7038.32,7062.58,7009.73,7015.88,1.21,0.02%,360290,216030
2/14/2019,6986.51,7047.88,6969.69,7022.42,6.54,0.09%,490787,218936
2/15/2019,7066.38,7073.99,7022.3,7055.18,32.76,0.47%,431304,215474
2/19/2019,7033.37,7089.1,7032.78,7066.61,11.43,0.16%,386936,221601
2/20/2019,7070.24,7096.15,7027.37,7062.34,-4.27,-0.06%,418850,219063
2/21/2019,7047.08,7063.07,7001.8,7035.16,-27.18,-0.38%,433952,218063
2/22/2019,7055.2,7094.29,7050.01,7090.63,55.47,0.79%,368191,214987
2/25/2019,7144.34,7161.73,7111.78,7115.43,24.8,0.35%,347792,220025
2/26/2019,7098.97,7144.65,7087.14,7123.22,7.79,0.11%,364676,223287
2/27/2019,7095.75,7125.78,7045.41,7117,-6.22,-0.09%,369631,228668
2/28/2019,7093.2,7125.92,7081.92,7097.53,-19.47,-0.27%,361920,227731
3/1/2019,7152.08,7159.96,7101.07,7151.57,54.04,0.76%,384937,229330
3/4/2019,7193.88,7205.94,7073.4,7150.83,-0.74,-0.01%,560945,232437
3/5/2019,7156.66,7178.3,7120.69,7156.79,5.96,0.08%,368666,232670
3/6/2019,7156.24,7162.24,7104.55,7112.47,-44.32,-0.62%,451949,233541
3/7/2019,7089.63,7097.91,7001.81,7026.88,-85.59,-1.20%,613829,234239
3/8/2019,6940.9,7018.92,6940.72,7015.69,-11.19,-0.16%,692024,246097
3/11/2019,7050.05,7166.92,7049.56,7164.02,148.33,2.11%,589201,252762
3/12/2019,7176.23,7219.41,7166.95,7201.28,37.26,0.52%,588408,257837
3/13/2019,7231.05,7292.86,7229.88,7256.98,55.7,0.77%,532624,250961
3/14/2019,7257.31,7267.94,7240.96,7243.01,-13.97,-0.19%,444272,248390
3/15/2019,7274.14,7331.29,7265.63,7306.99,63.98,0.88%,412306,196473
3/18/2019,7311.63,7348.69,7293.85,7326.28,19.29,0.26%,367002,197019
3/19/2019,7357.58,7390.29,7321.93,7349.28,23,0.31%,427469,199340
3/20/2019,7348.99,7422.75,7318.42,7380.75,31.47,0.43%,551100,197865
3/21/2019,7356.94,7505.41,7356.94,7493.27,112.52,1.52%,523689,200494
3/22/2019,7458.44,7482.35,7323.52,7326.06,-167.21,-2.23%,695447,197197
3/25/2019,7299.93,7342.51,7265.28,7316.96,-9.1,-0.12%,597375,193513
3/26/2019,7378.23,7417.26,7314.38,7351.15,34.19,0.47%,557752,193624
3/27/2019,7364.47,7376.99,7252.06,7308.19,-42.96,-0.58%,593422,193748
3/28/2019,7325.06,7346.04,7277.69,7320.47,12.28,0.17%,446644,193379
3/29/2019,7377.77,7381.69,7333.17,7378.77,58.3,0.80%,395798,194284
4/1/2019,7450.81,7481.84,7422.44,7478.42,99.65,1.35%,413246,195113
4/2/2019,7473.51,7507.05,7461.51,7499.64,21.22,0.28%,359283,196541
4/3/2019,7538.17,7589.69,7520.4,7544.97,45.33,0.60%,483772,195422
4/4/2019,7542.16,7571.13,7496.3,7540.57,-4.4,-0.06%,432629,194863
4/5/2019,7564.27,7581.9,7554.91,7578.84,38.27,0.51%,358890,194378
4/8/2019,7565.06,7602.08,7536.42,7599.74,20.9,0.28%,333484,197890
4/9/2019,7571.88,7596.75,7555.62,7568.49,-31.25,-0.41%,389705,201019
4/10/2019,7581.39,7613.41,7573.28,7611.49,43,0.57%,332869,203823
4/11/2019,7621.4,7621.4,7580.71,7594.89,-16.6,-0.22%,341078,204569
4/12/2019,7624.15,7630.52,7596.56,7628.15,33.26,0.44%,346322,205621
4/15/2019,7630.6,7636.8,7578.54,7629.12,0.97,0.01%,322647,205693
4/16/2019,7651.19,7670.4,7631.64,7654.73,25.61,0.34%,373469,209067
4/17/2019,7705.32,7715.07,7659.85,7680.72,25.99,0.34%,464320,210438
4/18/2019,7688.93,7694.18,7647.4,7689.72,9,0.12%,393845,205580
4/22/2019,7658.37,7715.33,7653.89,7713.49,23.77,0.31%,254094,206364
4/23/2019,7724.17,7819.34,7719.09,7810.71,97.22,1.26%,427962,217253
4/24/2019,7813.02,7827.05,7783.59,7784.41,-26.3,-0.34%,387930,218470
4/25/2019,7850.71,7851.97,7778.23,7816.92,32.51,0.42%,488781,218765
4/26/2019,7791.15,7826.89,7742.6,7826.68,9.76,0.12%,467393,215168
4/29/2019,7825.64,7851.85,7812.97,7839.04,12.36,0.16%,320989,212897
4/30/2019,7769.3,7792.32,7726.07,7781.46,-57.58,-0.73%,464380,219945
5/1/2019,7828.14,7851.03,7749.74,7751.85,-29.61,-0.38%,484854,213980
5/2/2019,7751.64,7791.51,7672.54,7724.06,-27.79,-0.36%,594272,211920
5/3/2019,7784.29,7847.52,7772.44,7845.73,121.67,1.58%,454602,218379
5/6/2019,7662.92,7804.54,7662.92,7794.09,-51.64,-0.66%,631182,214523
5/7/2019,7713.49,7743.06,7572.61,7640.15,-153.94,-1.98%,840113,208882
5/8/2019,7623.32,7678.82,7593.75,7617.55,-22.6,-0.30%,622722,212629
5/9/2019,7525.81,7605.03,7472.71,7582.75,-34.8,-0.46%,742015,214650
5/10/2019,7556.04,7623.01,7426.75,7586.53,3.78,0.05%,803793,216317
5/13/2019,7385.55,7433.92,7303.64,7324.13,-262.4,-3.46%,774558,218284
5/14/2019,7366.64,7449.03,7337.94,7401.88,77.75,1.06%,548736,216460
5/15/2019,7354.82,7524.22,7353.9,7503.25,101.37,1.37%,537052,217288
5/16/2019,7509.9,7627.03,7502.76,7580.14,76.89,1.02%,526471,220727
5/17/2019,7513.15,7605.67,7496.92,7503.68,-76.46,-1.01%,627571,217590
5/20/2019,7391.73,7424.59,7351.92,7376.7,-126.98,-1.69%,635490,219934
5/21/2019,7442.31,7472.71,7417.07,7451.02,74.32,1.01%,437388,216280
5/22/2019,7413.84,7458.11,7410.71,7420.66,-30.36,-0.41%,456670,217388
5/23/2019,7331.67,7337.47,7261.46,7307.93,-112.73,-1.52%,641132,219714
5/24/2019,7353.97,7371.3,7294.1,7300.96,-6.97,-0.10%,408393,220677
5/28/2019,7321.27,7362.29,7274.7,7278.38,-22.58,-0.31%,529963,223713
5/29/2019,7222.55,7254.2,7176.67,7216.86,-61.52,-0.85%,569993,223437
5/30/2019,7234.83,7262.77,7204.42,7245.4,28.54,0.40%,404118,221279
5/31/2019,7148.71,7183.23,7125.97,7127.96,-117.44,-1.62%,541820,225158
6/3/2019,7110.34,7126.43,6936.68,6978.02,-149.94,-2.10%,775302,226709
6/4/2019,7056.18,7169.79,7023.09,7166.75,188.73,2.70%,568325,222720
6/5/2019,7230.81,7235.23,7146.43,7220.9,54.15,0.76%,537623,221821
6/6/2019,7229.86,7293.22,7201.59,7275.93,55.03,0.76%,436778,219555
6/7/2019,7315.33,7445.99,7309.01,7417.29,141.36,1.94%,488574,222732
6/10/2019,7472.6,7573,7468.17,7501.93,84.64,1.14%,471951,220082
6/11/2019,7584.75,7595.57,7489.99,7513.85,11.92,0.16%,468674,219921
6/12/2019,7493.55,7507.52,7459.2,7472.29,-41.56,-0.55%,405712,216173
6/13/2019,7500.85,7530.91,7487.09,7510.68,38.39,0.51%,445996,215838
6/14/2019,7476.47,7500.74,7454.87,7479.11,-31.57,-0.42%,508011,225146
6/17/2019,7500.28,7546.99,7492.17,7526.52,47.41,0.63%,476132,230951
6/18/2019,7606.61,7689.08,7595.59,7635.4,108.88,1.45%,700428,247705
6/19/2019,7652.52,7681.56,7606.28,7667.74,32.34,0.42%,522504,243977
6/20/2019,7770.17,7770.61,7681.43,7738.05,70.31,0.92%,602533,252874
6/21/2019,7719.42,7772.53,7708.25,7728.78,-9.27,-0.12%,379344,207641
6/24/2019,7737,7746.68,7720.78,7723.02,-5.76,-0.07%,261126,207372
6/25/2019,7720.91,7723.04,7584.17,7591.54,-131.48,-1.70%,425554,216956
6/26/2019,7642.92,7688.64,7616.91,7627.05,35.51,0.47%,377214,214316
6/27/2019,7656.68,7672.98,7636.72,7657.05,30,0.39%,300350,214283
6/28/2019,7674.52,7681.74,7639.44,7671.07,14.02,0.18%,310274,212158
7/1/2019,7816.56,7820.81,7735.67,7768.14,97.07,1.27%,407019,210783
7/2/2019,7763.03,7800.47,7746.01,7799.82,31.68,0.41%,297753,209069
7/3/2019,7819.06,7857.69,7811.29,7857.69,57.87,0.74%,209722,210083
7/5/2019,7806.07,7854.71,7774.59,7841.3,-16.39,-0.21%,375701,209586
7/8/2019,7790.46,7792.2,7756.11,7785.79,-55.51,-0.71%,342493,210728
7/9/2019,7748.29,7833.92,7748.23,7826.86,41.07,0.53%,346746,210823
7/10/2019,7873.99,7923.93,7858.68,7903.4,76.54,0.98%,443413,213689
7/11/2019,7918.65,7934.6,7873.16,7896.78,-6.62,-0.08%,408490,211233
7/12/2019,7908.58,7944.08,7900.39,7943.24,46.46,0.59%,300229,213986
7/15/2019,7961.07,7969.79,7940.45,7966.93,23.69,0.30%,247631,212772
7/16/2019,7958.44,7965.76,7904.95,7927.08,-39.85,-0.50%,303908,216097
7/17/2019,7927.91,7941.1,7887.98,7888.76,-38.32,-0.48%,304038,220625
7/18/2019,7850.12,7912.33,7827.49,7904.13,15.37,0.19%,414044,225543
7/19/2019,7944.86,7950.22,7832.39,7834.9,-69.23,-0.88%,438797,224324
7/22/2019,7862.38,7918.47,7862.27,7905.12,70.22,0.90%,355417,226149
7/23/2019,7946.05,7955.09,7895.05,7954.56,49.44,0.63%,358116,224625
7/24/2019,7928.78,8010.83,7926.99,8010.6,56.04,0.70%,356463,225917
7/25/2019,7979.14,7983.96,7921.21,7929.87,-80.73,-1.01%,434529,223932
7/26/2019,7992.13,8027.18,7986.72,8016.95,87.08,1.10%,322476,226488
7/29/2019,8010.05,8010.05,7939.98,7989.08,-27.87,-0.35%,301659,227889
7/30/2019,7927.56,7983.11,7923.45,7952.47,-36.61,-0.46%,394963,228217
7/31/2019,7972.76,7979.2,7774.93,7848.78,-103.69,-1.30%,557504,232284
8/1/2019,7866.6,8000.94,7769.02,7801.15,-47.63,-0.61%,774457,234647
8/2/2019,7740.91,7755.09,7645.18,7692.8,-108.35,-1.39%,737834,226338
8/5/2019,7510.02,7528.9,7356.27,7415.69,-277.11,-3.60%,850543,213028
8/6/2019,7492.02,7541.74,7432.31,7521.32,105.63,1.42%,846381,204915
8/7/2019,7436.14,7569.9,7386.76,7551.9,30.58,0.41%,852866,200469
8/8/2019,7608.03,7726.46,7577.69,7724.83,172.93,2.29%,554936,201618
8/9/2019,7684.56,7709.5,7591.14,7646.27,-78.56,-1.02%,620433,197647
8/12/2019,7597.19,7623.44,7528.95,7561.68,-84.59,-1.11%,553264,198271
8/13/2019,7553.43,7778.34,7553.33,7728.15,166.47,2.20%,676907,194142
8/14/2019,7594.64,7617.44,7480.58,7490.13,-238.02,-3.08%,827009,193348
8/15/2019,7503.14,7523.5,7429.36,7484.89,-5.24,-0.07%,706899,193115
8/16/2019,7548.9,7622.73,7548.9,7604.11,119.22,1.59%,450474,190685
8/19/2019,7715.41,7740.74,7688.09,7719.32,115.21,1.52%,402088,195162
8/20/2019,7708.31,7731.31,7664.21,7664.47,-54.85,-0.71%,414556,191768
8/21/2019,7731.75,7754.66,7706.57,7733.22,68.75,0.90%,344766,192436
8/22/2019,7750.98,7764.79,7649.28,7707.43,-25.79,-0.33%,488885,192700
8/23/2019,7658.48,7722.43,7442.93,7464.99,-242.44,-3.15%,767725,198342
8/26/2019,7540.69,7577.77,7506.17,7575.02,110.03,1.47%,620478,194628
8/27/2019,7630.46,7640.68,7531.96,7566.03,-8.99,-0.12%,522672,200114
8/28/2019,7536.7,7598.15,7500.22,7587.9,21.87,0.29%,482637,202202
8/29/2019,7678.69,7723.94,7654.31,7702.31,114.41,1.51%,449210,197306
8/30/2019,7743.23,7747.08,7642.9,7691,-11.31,-0.15%,452070,198593
9/3/2019,7634.03,7670.17,7584.82,7609.51,-81.49,-1.06%,646010,200086
9/4/2019,7683.78,7724.91,7663.64,7719.25,109.74,1.44%,401327,202820
9/5/2019,7803.45,7879.97,7803.45,7862.54,143.29,1.86%,483168,205889
9/6/2019,7868.87,7874.99,7835.89,7852.54,-10,-0.13%,358838,202739
9/9/2019,7876.4,7877.41,7795.86,7832.4,-20.14,-0.26%,377438,208037
9/10/2019,7793.28,7817.58,7743.61,7814.74,-17.66,-0.23%,462136,204212
9/11/2019,7820.71,7888.34,7812.07,7887.58,72.84,0.93%,401804,207126
9/12/2019,7931.96,7975.33,7907.33,7917.34,29.76,0.38%,501104,217834
9/13/2019,7903.73,7923.41,7879.59,7892.95,-24.39,-0.31%,560156,225874
9/16/2019,7833.73,7868.74,7831.76,7852.41,-40.54,-0.51%,536080,243708
9/17/2019,7849.88,7891.21,7840.99,7888.79,36.38,0.46%,479333,249740
9/18/2019,7877.58,7891.17,7791.58,7888.56,-0.23,0.00%,524842,251637
9/19/2019,7904.39,7950.21,7888.31,7901.79,13.23,0.17%,469946,252157
9/20/2019,7901.46,7920.53,7794.27,7823.55,-78.24,-0.99%,425317,198001
9/23/2019,7815.23,7842.98,7790.29,7818.61,-4.94,-0.06%,348359,197555
9/24/2019,7855.97,7873.25,7684.8,7710.04,-108.57,-1.39%,609911,202930
9/25/2019,7706.5,7822.43,7647.63,7803.54,93.5,1.21%,540444,203143
9/26/2019,7794.28,7798.12,7718.69,7771.99,-31.55,-0.40%,489777,198882
9/27/2019,7786.03,7790.8,7626.82,7681.58,-90.41,-1.16%,598719,200932
9/30/2019,7705.97,7761.84,7693.49,7749.45,67.87,0.88%,338185,205400
10/1/2019,7782.82,7821.72,7675.42,7684.14,-65.31,-0.84%,479321,206517
10/2/2019,7627.59,7631.34,7513.69,7550.79,-133.35,-1.74%,586920,202569
10/3/2019,7557.19,7640.42,7463.57,7638.39,87.6,1.16%,583607,200252
10/4/2019,7677.33,7759.36,7672.04,7754.1,115.71,1.51%,421090,206569
10/7/2019,7725.68,7784.79,7712.68,7725.13,-28.97,-0.37%,381603,204458
10/8/2019,7671.38,7707.17,7603.89,7604.27,-120.86,-1.56%,553007,202812
10/9/2019,7678.66,7717.94,7655.48,7690.53,86.26,1.13%,404615,203586
10/10/2019,7688.42,7772.68,7682.61,7740.36,49.83,0.65%,535507,203911
10/11/2019,7835.93,7904.05,7835.19,7843.87,103.51,1.34%,491209,208910
10/14/2019,7834.74,7865.67,7827.16,7842.33,-1.54,-0.02%,311331,210819
10/15/2019,7867.96,7960.14,7863.65,7942.85,100.52,1.28%,348071,214331
10/16/2019,7911.99,7941.76,7898.31,7920.21,-22.64,-0.29%,347878,210873
10/17/2019,7976.64,7981.14,7914.94,7942.14,21.93,0.28%,369124,214374
10/18/2019,7938.3,7946.81,7829.75,7868.49,-73.65,-0.93%,438008,216542
10/21/2019,7911.58,7941.48,7887.74,7940.33,71.84,0.91%,275290,215180
10/22/2019,7968.25,7977.01,7873.5,7874.62,-65.71,-0.83%,377791,218954
10/23/2019,7858.48,7890.21,7845.09,7889.47,14.85,0.19%,349003,220271
10/24/2019,7956.23,7969.66,7912.72,7966.72,77.25,0.98%,381249,219388
10/25/2019,7926.6,8033.29,7926.6,8029.22,62.5,0.78%,348654,227565
10/28/2019,8071.39,8119.73,8070.9,8110.67,81.45,1.01%,309710,227532
10/29/2019,8101.55,8108.61,8045.64,8047.51,-63.16,-0.78%,351608,229678
10/30/2019,8056.9,8096.33,8026.23,8083.11,35.6,0.44%,381913,230732
10/31/2019,8100.62,8110.44,8041.65,8083.83,0.72,0.01%,448857,228244
11/1/2019,8121.95,8161.98,8111.73,8161.17,77.34,0.96%,348560,230052
11/4/2019,8218.93,8228.33,8197.32,8210.66,49.49,0.61%,325759,227206
11/5/2019,8225.35,8229.09,8191.05,8210.18,-0.48,-0.01%,306527,226851
11/6/2019,8204.34,8204.34,8157.36,8196.03,-14.15,-0.17%,314997,229312
11/7/2019,8237.68,8271.82,8198.91,8219.65,23.62,0.29%,367272,228331
11/8/2019,8208.37,8256.29,8187.64,8255.89,36.24,0.44%,327289,230606
11/11/2019,8212.37,8245.89,8202.36,8241.91,-13.98,-0.17%,230051,230595
11/12/2019,8249.62,8293.18,8238.33,8263.79,21.88,0.27%,317302,231853
11/13/2019,8235.68,8274.61,8233.38,8259.81,-3.98,-0.05%,382884,233475
11/14/2019,8238.85,8264.94,8212.59,8257.83,-1.98,-0.02%,382098,235195
11/15/2019,8303.84,8315.9,8284.2,8315.52,57.69,0.70%,367745,234260
11/18/2019,8303.22,8340.41,8274.68,8328.48,12.96,0.16%,371142,233005
11/19/2019,8357.43,8357.8,8308.28,8338.74,10.26,0.12%,374597,232945
11/20/2019,8315.55,8339.26,8226.25,8283.75,-54.99,-0.66%,528089,224406
11/21/2019,8273.95,8282.33,8242.22,8265.62,-18.13,-0.22%,412559,222043
11/22/2019,8287.25,8292.11,8229.49,8272.05,6.43,0.08%,345310,221390
11/25/2019,8309.55,8372.82,8309.55,8371.93,99.88,1.21%,260354,222567
11/26/2019,8374.26,8398.04,8364.11,8385.75,13.82,0.17%,286232,224422
